 South Carolina,year: 2005,number of immigrants: 916.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 451.0,number female: 465.0
 South Carolina,year: 2006,number of immigrants: 2940.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 1334.0,number female: 1606.0
 South Carolina,year: 2007,number of immigrants: 1499.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 632.0,number female: 867.0
 South Carolina,year: 2008,number of immigrants: 3488.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 1482.0,number female: 2006.0
 South Carolina,year: 2009,number of immigrants: 3506.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 1662.0,number female: 1844.0
 South Carolina,year: 2010,number of immigrants: 3081.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 1631.0,number female: 1450.0
 South Dakota,year: 2003,number of immigrants: 177.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 88.0,number female: 89.0
 South Dakota,year: 2004,number of immigrants: 257.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 129.0,number female: 128.0
 South Dakota,year: 2005,number of immigrants: 354.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 154.0,number female: 200.0
 South Dakota,year: 2006,number of immigrants: 342.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Sudan,number male: 184.0,number female: 158.0
 South Dakota,year: 2007,number of immigrants: 460.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Sudan,number male: 242.0,number female: 218.0
 South Dakota,year: 2008,number of immigrants: 572.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Ethiopia,number male: 254.0,number female: 318.0
 South Dakota,year: 2009,number of immigrants: 415.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Ethiopia,number male: 202.0,number female: 213.0
 South Dakota,year: 2010,number of immigrants: 399.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Ethiopia,number male: 205.0,number female: 194.0
 Tennessee,year: 2003,number of immigrants: 2011.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 990.0,number female: 1021.0
 Tennessee,year: 2004,number of immigrants: 2613.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1329.0,number female: 1284.0
 Tennessee,year: 2005,number of immigrants: 3578.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1648.0,number female: 1930.0
 Tennessee,year: 2006,number of immigrants: 3334.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 1574.0,number female: 1760.0
 Tennessee,year: 2007,number of immigrants: 2927.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1357.0,number female: 1570.0
 Tennessee,year: 2008,number of immigrants: 5560.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 2559.0,number female: 3001.0
 Tennessee,year: 2009,number of immigrants: 4938.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 2470.0,number female: 2468.0
 Tennessee,year: 2010,number of immigrants: 4229.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 2105.0,number female: 2124.0
 Texas,year: 2003,number of immigrants: 28638.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 13324.0,number female: 15314.0
 Texas,year: 2004,number of immigrants: 35417.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 16295.0,number female: 19122.0
 Texas,year: 2005,number of immigrants: 38553.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 17500.0,number female: 21053.0
 Texas,year: 2006,number of immigrants: 37835.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 17266.0,number female: 20569.0
 Texas,year: 2007,number of immigrants: 53032.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 23090.0,number female: 29942.0
 Texas,year: 2008,number of immigrants: 82129.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 35767.0,number female: 46362.0
 Texas,year: 2009,number of immigrants: 54024.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 26892.0,number female: 27132.0
 Texas,year: 2010,number of immigrants: 49699.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 24027.0,number female: 25672.0
 U.S. Armed Services Posts,year: 2003,number of immigrants: 0.0,"Occupation: Farming, forestry, fisheries",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 0.0,number female: 0.0
 U.S. Armed Services Posts,year: 2004,number of immigrants: 0.0,"Occupation: Farming, forestry, fisheries",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 0.0,number female: 0.0
 U.S. Armed Services Posts,year: 2008,number of immigrants: 565.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: Philippines,number male: 266.0,number female: 299.0
 U.S. Armed Services Posts,year: 2009,number of immigrants: 432.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: Philippines,number male: 259.0,number female: 173.0
 U.S. Possessions,year: 2003,number of immigrants: 1622.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 745.0,number female: 877.0
 U.S. Possessions,year: 2004,number of immigrants: 1849.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 866.0,number female: 983.0
 U.S. Possessions,year: 2005,number of immigrants: 2803.0,Occupation: Executive and managerial,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1266.0,number female: 1537.0
 U.S. Possessions,year: 2006,number of immigrants: 2893.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1251.0,number female: 1642.0
 U.S. Possessions,year: 2007,number of immigrants: 3216.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1314.0,number female: 1902.0
 U.S. Possessions,year: 2008,number of immigrants: 934.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominica,number male: 397.0,number female: 537.0
 U.S. Possessions,year: 2009,number of immigrants: 619.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 270.0,number female: 349.0
 Utah,year: 2003,number of immigrants: 1682.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 743.0,number female: 939.0
 Utah,year: 2004,number of immigrants: 3110.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1361.0,number female: 1749.0
 Utah,year: 2005,number of immigrants: 2874.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1234.0,number female: 1640.0
 Utah,year: 2006,number of immigrants: 2740.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1211.0,number female: 1529.0
 Utah,year: 2007,number of immigrants: 2777.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1201.0,number female: 1576.0
 Utah,year: 2008,number of immigrants: 5394.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2356.0,number female: 3038.0
 Utah,year: 2009,number of immigrants: 2823.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1315.0,number female: 1508.0
 Utah,year: 2010,number of immigrants: 2908.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1345.0,number female: 1563.0
 Vermont,year: 2003,number of immigrants: 426.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 182.0,number female: 244.0
 Vermont,year: 2004,number of immigrants: 419.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 184.0,number female: 235.0
 Vermont,year: 2005,number of immigrants: 488.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 224.0,number female: 264.0
 Vermont,year: 2006,number of immigrants: 569.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 259.0,number female: 310.0
 Vermont,year: 2007,number of immigrants: 468.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 177.0,number female: 291.0
 Vermont,year: 2008,number of immigrants: 518.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 228.0,number female: 290.0
 Vermont,year: 2009,number of immigrants: 426.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 183.0,number female: 243.0
 Vermont,year: 2010,number of immigrants: 407.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 192.0,number female: 215.0
 Virginia,year: 2003,number of immigrants: 9583.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4484.0,number female: 5099.0
 Virginia,year: 2004,number of immigrants: 13478.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 6244.0,number female: 7234.0
 Virginia,year: 2005,number of immigrants: 17653.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 8014.0,number female: 9639.0
 Virginia,year: 2006,number of immigrants: 20401.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 9266.0,number female: 11135.0
 Virginia,year: 2007,number of immigrants: 14171.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 6670.0,number female: 7501.0
 Virginia,year: 2008,number of immigrants: 29949.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 13565.0,number female: 16382.0
 Virginia,year: 2009,number of immigrants: 24730.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 11793.0,number female: 12937.0
 Virginia,year: 2010,number of immigrants: 17815.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 8594.0,number female: 9218.0
 Washington,year: 2003,number of immigrants: 11787.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 5181.0,number female: 6606.0
 Washington,year: 2004,number of immigrants: 12668.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 5447.0,number female: 7221.0
 Washington,year: 2005,number of immigrants: 14817.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 6248.0,number female: 8569.0
 Washington,year: 2006,number of immigrants: 12762.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 5478.0,number female: 7284.0
 Washington,year: 2007,number of immigrants: 14671.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 6495.0,number female: 8176.0
 Washington,year: 2008,number of immigrants: 18665.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 8117.0,number female: 10548.0
 Washington,year: 2009,number of immigrants: 19853.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 8994.0,number female: 10859.0
 Washington,year: 2010,number of immigrants: 16830.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 7708.0,number female: 9122.0
 West Virginia,year: 2003,number of immigrants: 261.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 110.0,number female: 151.0
 West Virginia,year: 2004,number of immigrants: 237.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 114.0,number female: 123.0
 West Virginia,year: 2005,number of immigrants: 362.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 155.0,number female: 207.0
 West Virginia,year: 2006,number of immigrants: 390.0,"Occupation: Construction, extraction, maintenance and repair occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 161.0,number female: 229.0
 West Virginia,year: 2007,number of immigrants: 310.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: India,number male: 136.0,number female: 174.0
 West Virginia,year: 2008,number of immigrants: 505.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 227.0,number female: 278.0
 West Virginia,year: 2009,number of immigrants: 361.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 163.0,number female: 198.0
 West Virginia,year: 2010,number of immigrants: 550.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 233.0,number female: 317.0
 Wisconsin,year: 2003,number of immigrants: 2775.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1328.0,number female: 1447.0
 Wisconsin,year: 2004,number of immigrants: 3570.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1690.0,number female: 1880.0
 Wisconsin,year: 2005,number of immigrants: 4040.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1891.0,number female: 2149.0
 Wisconsin,year: 2006,number of immigrants: 3247.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1488.0,number female: 1759.0
 Wisconsin,year: 2007,number of immigrants: 4485.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2096.0,number female: 2389.0
 Wisconsin,year: 2008,number of immigrants: 5200.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2512.0,number female: 2688.0
 Wisconsin,year: 2009,number of immigrants: 3845.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1877.0,number female: 1968.0
 Wisconsin,year: 2010,number of immigrants: 3864.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1790.0,number female: 2074.0
 Wyoming,year: 2003,number of immigrants: 111.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 44.0,number female: 67.0
 Wyoming,year: 2004,number of immigrants: 146.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 65.0,number female: 81.0
 Wyoming,year: 2005,number of immigrants: 134.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 60.0,number female: 74.0
 Wyoming,year: 2006,number of immigrants: 169.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 75.0,number female: 94.0
 Wyoming,year: 2007,number of immigrants: 190.0,Occupation: Service occupations,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 83.0,number female: 107.0
 Wyoming,year: 2008,number of immigrants: 245.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 98.0,number female: 147.0
 Wyoming,year: 2009,number of immigrants: 186.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 82.0,number female: 104.0
 Wyoming,year: 2010,number of immigrants: 229.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 96.0,number female: 133.0
